商品名称,商品详情地址,公司名称,公司类型,省,市,注册资金,信用级别,回购率,信用详情地址,公司详情地址
送盘子。香山电子称台秤30kg计价电子称防震快递秤,http://jiafacj.1688.com,中山市西区佳发厨具商行,经销批发,广东,中山市,0.0万,AA,20%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=XYQR6hjryC2jZCLTPOOyjo6hp%2FW2%2B5pNWN3Aig%2FZjwQ%3D,http://jiafacj.1688.com
原装正品上海耀华XK3190-A12+E台秤 电子台秤60kg100kg150kg价格,http://ksjutian.1688.com,昆山巨天仪器设备有限公司,生产加工,江苏,昆山市,360.0万,AA,6.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=lJm3z6%2F4lty00p5%2F09nkNA%3D%3D,http://ksjutian.1688.com
厨房秤 烘焙称 迷你精准高精度1克电子秤 秤食物茶叶珠宝称家用,http://zjlfjj.1688.com,浙江蓝芙家居用品有限公司,生产加工,浙江,永康市,500.0万,AAA,13.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=t7Pe3iOdqu8%2FCIPe0%2BjZdg%3D%3D,http://zjlfjj.1688.com
电子秤0.001g烘焙 厨房秤口袋珠宝秤diy口红手工皂电子秤批发,http://mundie.1688.com,义乌市蒙迪五金制品有限公司,生产加工,浙江,义乌市,300.0万,AAA,26.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1rqCdcwFnbKtZj4I6hwit1OwYjaKD%2FU8Xfg%3D,http://mundie.1688.com
便携式高精准电子秤打猎秤迷你吊称猪羊秤挂磅秤 电子吊钩秤150kg,http://shop1421167579511.1688.com,深圳市福田区满特伦凯电子商行,生产加工,广东,深圳市福田区,0.0万,AA,39.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1%2FIJDaW80mfsSfesU4h%2Bg%2BDOsXhdhJxv,http://shop1421167579511.1688.com
便携式迷你口袋烟盒秤咖啡克重称小型高精度手机数字计量电子台秤,http://hst888.1688.com,深圳市福田区衡赛特电子衡器厂,生产加工,广东,东莞市,0.0万,BB,19.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc1nT56eY8IoQ%2BS%2BCwUexm14mrGw0I9PF48%3D,http://hst888.1688.com
跨境迷你电子天平珠宝秤称0.01g鼠标克秤0.1便携口袋手掌秤黄金称,http://shop1468515325369.1688.com,深圳荻时代电子科技有限公司,生产加工,广东,深圳市,100.0万,BB,35.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1rpliInlicK27fbDuZsK3812VE5gFK%2BAbao%3D,http://shop1468515325369.1688.com
厂家直销小型家用体重秤 女生宿舍便捷称重健康秤 方形人体电子秤,http://gift168.1688.com,义乌市巨全五金厂,经销批发,浙江,金华市,0.0万,AA,27%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=3MXBoEID6TFhO3ZVse3JwaqzJ6T0gU1mYjaKD%2FU8Xfg%3D,http://gift168.1688.com
企鹅电子秤 人体体重秤 家用健康秤 礼品秤 经典语音秤,http://qewy.1688.com,武义县企鹅工贸有限公司,生产加工,浙江,武义县,300.0万,AA,42.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GJ8mCzaST7k%2FCIPe0%2BjZdg%3D%3D,http://qewy.1688.com
博佳高精度工业计数秤TCS-150kg电子称100kg/1g台秤300公斤落地,http://shop67474x0440w33.1688.com,深圳市博佳衡器有限公司,生产加工,广东,深圳市,100.0万,AA,5.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYus4L059yUnppabGkFu56OpJTVg6xTtd4U8%2FCIPe0%2BjZdg%3D%3D,http://shop67474x0440w33.1688.com
厂家直销厨房秤烘焙电子秤家用小型克称高精度0.01精准称重食物秤,http://shop7s31v345b8206.1688.com,义乌市翼新贸易有限公司,生产加工,浙江,义乌市,0.0万,A,16.9%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYus%2FptJeVhMDaJWLYt7nGo6G0ptG41MnpO4%2FCIPe0%2BjZdg%3D%3D,http://shop7s31v345b8206.1688.com
便携式行李秤外贸新款电子手提秤50kg钓鱼秤挂钩称手持快递旅行秤,http://junyuscale.1688.com,广州市君宇家用电子衡器有限公司,生产加工,浙江,永康市,5.0万,AAA,19.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=4yYOuGijbTKNQfFP5YdTuT8Ig97T6Nl2,http://junyuscale.1688.com
厂家批发JD-ACS电子秤 工业用电子计数秤 高精度上下限计数电子秤,http://dgyuheng.1688.com,东莞市钰恒衡量器有限公司,生产加工,广东,东莞市,50.0万,AA,12.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=da4AvBQXMQFf0VeEgvki2A%3D%3D,http://dgyuheng.1688.com
HELLOKITTY(凯蒂猫)正版授权日式厨房电子秤厨房烘焙chefmade学厨,http://shop0723323099981.1688.com,广州范焙思商贸有限公司,经销批发,广东,广州市番禺区,100.0万,AA,28.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=O1meevr2l5Z5cyiOY95hE5skYv7GY8FimBo5%2B8XHrdM%3D,http://shop0723323099981.1688.com
德系超大秤面电子人体秤体重秤电子秤健康秤广告称厂家直销可定制,http://ykzengjiehq.1688.com,永康市增杰衡器厂,生产加工,浙江,永康市,0.0万,AA,17.9%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GyL%2BtcrpYpNmDZ%2BXeTh8x4iW%2FjOIvavqmJ5x7%2B%2F9K1M%3D,http://ykzengjiehq.1688.com
博宽 厂家直销 电子天平 电子秤 0.1g 0.001g 多种规格可选,http://shop4xz4a73717197.1688.com?tracelog=p4p,沧州博宽试验仪器有限公司,生产加工,河北,沧州市,100.0万,A,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYus%2FFpjfMrSJdmpvTnnRLw%2FtaCQzWriIF0c%2FCIPe0%2BjZdg%3D%3D,http://shop4xz4a73717197.1688.com?tracelog=p4p
电子地磅秤1-3吨 小型地磅称 工厂平台秤 工业小地磅电子秤厂家,http://wxbigtree.1688.com?tracelog=p4p,大树衡器官方旗舰店,生产加工,江苏,无锡市,1000.0万,AA,3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=5Z%2B7irAMX3Hvi1DsctftJ0rjcyVfxs2G,http://wxbigtree.1688.com?tracelog=p4p
金妙可充电电子秤体重秤女小型家用健康人体秤精准成人称重计器,http://shop1467221082902.1688.com?tracelog=p4p,武义金妙电子有限公司,经销批发,浙江,武义县,50.0万,AAA,14.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1roznAAAEebQRjd94Rz4YoWUnmrcFFZQpZ8%3D,http://shop1467221082902.1688.com?tracelog=p4p
家用电子秤人体 usb充电体重秤定制logo健康称礼品 厂家批发零售,http://cn5555.1688.com,金华市天途电子商务有限公司,生产加工,浙江,金华市金东区,20.0万,BBB,14%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuuRUPGNEefpE0OXLmAxDStu4a0tdJcYmfY%2FCIPe0%2BjZdg%3D%3D,http://cn5555.1688.com
精准便携天平迷你珠宝秤电子称0.1g 口袋称茶叶称黄金秤0.1g克称,http://shop1450198661046.1688.com,上海乾峰电子仪器有限公司,生产加工,,上海市杨浦区,50.0万,AA,4.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=WFqw%2FG%2B9w72kTx%2B9HlA3R5dTEYUkE3Vqr90NYx4nWrQ%3D,http://shop1450198661046.1688.com
厂家直销便携可测身高体重秤智能秤 新晨专利款健康电子秤人体秤,http://yksanbiao.1688.com,永康市三标五金制品厂,生产加工,浙江,永康市,0.0万,AA,34.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=2Ri7BK%2B3%2B9%2BPA8ntR6CU1w%3D%3D,http://yksanbiao.1688.com
衡之宝ACS1.5kg/0.05g电子称30kg/1g5kg/1g3KG/0.1g7.5kg电子桌秤,http://shop1481994204672.1688.com,深圳市宝安区石岩鑫精量电子经营部,经销批发,广东,深圳市宝安区,0.0万,AA,7.8%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=3MXBoEID6TGjho329cx4nBDAIEOH0iS%2FmJ5x7%2B%2F9K1M%3D,http://shop1481994204672.1688.com
DS-16电子秤 珠宝秤 手掌秤 口袋秤,http://ywcyhq.1688.com,义乌市衡磅五金商行,生产加工,浙江,义乌市,0.0万,AAA,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=4rKXEiYuikU%2FCIPe0%2BjZdg%3D%3D,http://ywcyhq.1688.com
批发方形电子秤体重秤人体健康称商务活动团购礼品可定制LOGO,http://shop1401296171201.1688.com,王远建,经销批发,山东,临沂市兰山区,0.0万,AA,30.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=32O5K%2FBNYV8xFvF7SBnz%2FRUiSB81Hk6y,http://shop1401296171201.1688.com
高精准度厨房电子秤 家用心形电子称 厨房秤 烘焙秤 0.01g精度3KG,http://mohuanchufang.1688.com,佛山市魔幻厨房家居用品有限公司,生产加工,广东,佛山市顺德区,100.0万,A,34.9%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=y8B5afoTTpjRVR0tj1VySOzc5g78KTiao1X0TS5Yquc%3D,http://mohuanchufang.1688.com
便携式10kg/1g厨房秤高精度电子咖啡秤3kg0.1g计时功能,http://shop1459444079676.1688.com,深圳市仪二仪科技有限公司,生产加工,广东,深圳市龙岗区,1.0万,AA,36%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GyL%2BtcrpYpPwh6sOv9UpmIqpfHQ3xjLOmJ5x7%2B%2F9K1M%3D,http://shop1459444079676.1688.com
永州蓝牙体脂秤电子秤脂肪秤 APP家用人体秤成人智能秤健康体重秤,http://chinayongzhou.1688.com,永康市永州衡器有限公司,生产加工,浙江,永康市,220.0万,AAA,25%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=wpFMwVJRROti7vuEAQgtBt%2BgpQpTFSoG,http://chinayongzhou.1688.com
高精度厨房电子秤 电子称小型 家用食品电子台秤 烘焙称重电子称,http://kunchen.1688.com,苏州坤琛新型材料有限公司,经销批发,江苏,苏州市吴中区,100.0万,AA,25.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuv7KFXtfbS7wUo3%2F%2B1rJkBEmEsWPATqw80%2FCIPe0%2BjZdg%3D%3D,http://kunchen.1688.com
便携迷你:电子秤 厨房秤 家用食品电子秤 迷你烘焙专用秤克秤 1g,http://shop1448517951758.1688.com,广州小张酒店用品有限公司,经销批发,广东,广州市番禺区,100.0万,AA,19.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=WFqw%2FG%2B9w72HnQSFw%2BCPdJfAhBG9WXWYmBo5%2B8XHrdM%3D,http://shop1448517951758.1688.com
上海英展电子秤300kg150kg75kg30kg磅秤带RS232接口电脑通讯称,http://dgxiangzhan.1688.com,东莞市樟木头翔展衡器经营部,经销批发,广东,东莞市,0.0万,AA,20%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=uOiZHjypTk5u7y6w3C9z9z8Ig97T6Nl2,http://dgxiangzhan.1688.com
电子台秤60kg/100kg/150kg/300kg商用电子秤台秤计数秤计重秤厂家,http://sdlnhq.1688.com,山东鲁南衡器有限公司,生产加工,山东,滕州市,2600.0万,AA,12.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=8akSdVyUTRc%2FCIPe0%2BjZdg%3D%3D,http://sdlnhq.1688.com
新品0.1g家用电子手冲咖啡称克秤带计时电子不锈钢厨房秤,http://kelidianzikeji.1688.com,东莞市柯力电子科技有限公司,生产加工,广东,东莞市,100.0万,A,32.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYusMKNhXK6bEH90btyxIQqh3iMyl57Mu5eQ%2FCIPe0%2BjZdg%3D%3D,http://kelidianzikeji.1688.com
香山厨房秤烘培电子秤精准珠宝秤大秤面食物克称0.1g称重家用天平,http://shop38853110b65e7.1688.com,永康市九升休闲用品有限公司,经销批发,浙江,永康市,200.0万,A,8%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=y8B5afoTTpi0675X9JZDt9wfp7DY51r0APQ%2FdSGmcFg%3D,http://shop38853110b65e7.1688.com
新款迷你电子称快递秤弹簧称重50kg便捷式手提电子秤挂秤吊钩秤,http://shop1466268763586.1688.com,义乌昊瑞电子商务有限公司,生产加工,浙江,义乌市,50.0万,AA,9.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1rryTWnbEIsVSiiQRjkWlJpCAPQ%2FdSGmcFg%3D,http://shop1466268763586.1688.com
定制蓝牙电子体重秤 USB充电智能体脂秤家用精准卡通人体称多功能,http://shop1431968202209.1688.com,宁波市争强科技有限公司,生产加工,浙江,金华市,50.0万,AA,24.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc0Y6PGz8gw0SZTIkox%2B0WxXr9mhuyQQ1L0%3D,http://shop1431968202209.1688.com
热卖外贸内销速卖通CS0.1g0.01g电子秤珠宝秤口袋称中草药秤scale,http://shop5742b5032n243.1688.com,义乌市诗科贸易有限公司,生产加工,浙江,金华市,0.0万,A,18.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1CMafYeidTtmPYng9%2FWh9RXy3wJMvyHZo1X0TS5Yquc%3D,http://shop5742b5032n243.1688.com
博佳 高精度电子称0.01g计数秤计重秤3kg15kg30kg/0.1g工业台秤,http://hengjunet.1688.com,深圳市恒骏电子科技有限公司,生产加工,广东,深圳市宝安区,100.0万,AA,20.8%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=XYQR6hjryC1PWukSZKo5t%2FeAB%2FCEStt7APQ%2FdSGmcFg%3D,http://hengjunet.1688.com
厂家手机APP家用体重称蓝牙智能电子秤定制体重秤人体秤体脂称,http://youranzs.1688.com,中山市优然电子有限公司,生产加工,广东,中山市,100.0万,A,17.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=O1meevr2l5ZoISpltzmew9r0FLe%2Bpj0pmJ5x7%2B%2F9K1M%3D,http://youranzs.1688.com
上海英展电子秤 计数电子秤工厂用 ACS-C电子计数秤 苏州电子秤,http://szjxhq.1688.com,苏州工业园区钜祥衡器有限公司,经销批发,江苏,苏州市,100.0万,A,16.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=rZVc7tGb%2F6o%2FCIPe0%2BjZdg%3D%3D,http://szjxhq.1688.com
YOUNGTIME 手提电子秤行李箱便携精准50kg克秤快递包裹迷你称重器,http://shop1417279481000.1688.com,象山川纳商贸有限公司,经销批发,浙江,象山县,10.0万,AA,20.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1%2FIJDaW80mfPKU8ytIrP8rGkjgUPV1IY,http://shop1417279481000.1688.com
家用厨房秤小型迷你烘焙食品厨房电子秤 中药药材高精度电子秤,http://13750955402.1688.com,义乌市敏梧电子商务商行,经销批发,浙江,金华市,0.0万,AA,23.7%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1roJdrdonHqCc1JSQJVjsEJfdHmst7aj9ng%3D,http://13750955402.1688.com
体重秤批发多功能电子脂肪秤智能蓝牙体脂秤礼品定制一件代发,http://shengyihao.1688.com,深圳市宝安区深广奕电子厂,生产加工,广东,深圳市光明新区,0.0万,BBB,25.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1CMafYeidTvxqZKepTuKGj%2F%2BYYSQCYyU81JVtwPAmpU%3D,http://shengyihao.1688.com
厂家供应电子秤珠宝秤天平黄金秤钻石药粉克拉秤0.001A03毫克50克,http://shop1453740410653.1688.com,东莞市泰衡电子有限公司,生产加工,广东,东莞市,200.0万,AA,14.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=WFqw%2FG%2B9w71cSLaQHe8wSCy2KMDnxSBxVE5gFK%2BAbao%3D,http://shop1453740410653.1688.com
电子秤100kg/150kg/300kg公斤电子台秤商用卖菜计价落地电子台秤,http://shop278023v50z006.1688.com,永康市贝衡贸易有限公司,生产加工,浙江,永康市,100.0万,A,6.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=y9b9fq99nFyTKbngVdDbxPSqtaEL0%2Bj1WN3Aig%2FZjwQ%3D,http://shop278023v50z006.1688.com
直销精度电子称台秤 秤羽绒专用电子称 精确到克-60KG 工厂秤,http://shop1367140765001.1688.com,崇川区罗罗纺织品经营部,生产加工,江苏,海门市,0.0万,AA,10%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=IU%2BEYvpFEp5cmrdzGyjdPl%2FRV4SC%2BSLY,http://shop1367140765001.1688.com
LWG电子秤 人体电子称 家用体重秤 精准成人健康秤 礼品定制logo,http://langgedianzi.1688.com,沙河市朗格电子产品有限公司,生产加工,河北,邢台市,2000.0万,AA,31.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1CMafYeidTvnIKZ%2FRImNXyOu0sD2%2BYxMmJ5x7%2B%2F9K1M%3D,http://langgedianzi.1688.com
杭州东衡5T电子吊称OCS直显电子吊称 无线打印电子吊称工业电子秤,http://zhonglidaqizhong.1688.com,河北重力达起重设备有限公司,经销批发,河北,石家庄市,1888.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutdU0BuG4wWh5g2CeMsUHQfuI3Cq%2FApyRc%2FCIPe0%2BjZdg%3D%3D,http://zhonglidaqizhong.1688.com
代理上海英展ALH系列计数称3kg/0.1g 计数电子称 工业计数秤,http://gzjingyang.1688.com,广州靖扬仪器设备有限公司,经销批发,广东,广州市增城区,50.0万,AA,5.8%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1rrXJ%2F%2F4Lbqo%2BzUJf7knNbNHO1CH7c%2BaLmE%3D,http://gzjingyang.1688.com
高精度电子称厨房秤0.01g精准食物品烘焙家用小型天平重克称数度,http://zhangyuquan.1688.com,义乌市琉秀电子商务商行,生产加工,浙江,义乌市,0.0万,BBB,12.8%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=cI3qgzijk14R9kMrPfS4%2FjUg1p7zTKRq,http://zhangyuquan.1688.com
香山商用电子计价称烘焙精准台秤15/30kg厨房15公斤克称水果台秤,http://shop4686253bb2574.1688.com,深圳市宝安区西乡恒运达衡器电子秤商行,经销批发,广东,广州市番禺区,0.0万,A,15.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=ete0n6KtDUtGqWMIO1uRqU1oOb8cT5syr90NYx4nWrQ%3D,http://shop4686253bb2574.1688.com
蓝牙4.0BLE手提称篮牙2.0兰牙手提秤电子秤快递医疗垃圾回收,http://runnerindustrial.1688.com,福州福日电子有限公司,生产加工,福建,福州市,1000.0万,AAA,25%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AcsuspvCJi4ywnxKdmcgGkS%2F4EHlPJRUPwiD3tPo2XY%3D,http://runnerindustrial.1688.com
日式便携式厨房电子秤 高标准度计量称 烘焙秤克称食物测量称,http://shunqimaoyi.1688.com,义乌市顺祺贸易有限公司,生产加工,浙江,义乌市,100.0万,AA,23.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=3MXBoEID6THnivxYSMVvY9nJgcsyZgW7APQ%2FdSGmcFg%3D,http://shunqimaoyi.1688.com
电子不锈钢烘焙秤5kg/1g精准家用厨房秤带碗称药秤3kg/0.1g营养秤,http://shop43667979q4a90.1688.com,永康市执力衡器有限公司,生产加工,浙江,金华市,10.0万,A,11.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=4dpUpe6kyELlGvGxOjoMpwk%2B6MUB8z5D81JVtwPAmpU%3D,http://shop43667979q4a90.1688.com
新品0.1g家用电子手冲咖啡称USB充电带计时电子不锈钢厨房秤,http://shop0947961u92924.1688.com,深圳市安杰宇商贸有限公司,经销批发,广东,深圳市宝安区,100.0万,A,20.9%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYusO7CKtQBCzij9sLKpkOnJHE7t8aZAnJbI%2FCIPe0%2BjZdg%3D%3D,http://shop0947961u92924.1688.com
5G/0.01电子秤黑胶唱机针压计 微型克拉秤珠宝秤 压力 唱盘压针,http://legantdemeanour.1688.com,深圳市宝安区沙井巨风采电子经营部,生产加工,广东,深圳市,0.0万,AA,30%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1rqd7uciBSHSFXLjr7OftsI6mJ5x7%2B%2F9K1M%3D,http://legantdemeanour.1688.com
滚筒式电子秤物流快递流水线分拣称重高精度自动检重滚筒秤可定制,http://thjmscale.1688.com,深圳台衡精密测控有限公司,生产加工,广东,深圳市龙岗区,100.0万,A,11.1%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1roLXhhwYs3QbkzgmfyfV3o1O1CH7c%2BaLmE%3D,http://thjmscale.1688.com
厂家批发SF400高精度厨房电子秤 家用食品电子称 烘焙秤甜品秤,http://888bihuai.1688.com,义乌市逸致日用品有限公司,生产加工,浙江,义乌市,50.0万,AAA,17.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=32O5K%2FBNYV%2BmsIY8BOzeK2Y4cHFxY13M,http://888bihuai.1688.com
电子称水果加厚天平秤托盘家用食品砰坪城计价秤30公斤电孑秤电池,http://shop1u124u7136388.1688.com,漯河市源汇区和等的百货商行,经销批发,河南,漯河市,0.0万,BBB,7.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuugR2Vdt80LwhH%2FvOXvxMi8DfKXQZOFbNs%2FCIPe0%2BjZdg%3D%3D,http://shop1u124u7136388.1688.com
家用高精准度烘培称 药材食品饰品电子秤克称SF400厨房秤 10kg,http://shop6q16836794183.1688.com,义乌市芳安日用品厂,生产加工,浙江,义乌市,0.0万,A,16%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=O1meevr2l5Z8vGAxaGSgPfzJljWKN2J4YjaKD%2FU8Xfg%3D,http://shop6q16836794183.1688.com
